MOP	language	text	length	rating_list	mean_rating
MOP4	zh	По словам российского Федеральной службы государственной статистики , число 2010 трамвае составляет 30 юаней 100000000 .	14	2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 4, 1	1.75
MOP4	zh	Сосновка , Кировская область ) , чтобы построить три серии , здесь баргузин -1 , 2 - Баргузин Баргузин - 3 .	13	2, 2, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1	1.5
MOP4	zh	Известный в основном акварельные пейзажи авторов - в 1870 .	8	2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 3, 2	1.84615384615
MOP4	zh	Исполняющим обязанности главного тренера - Зоран Zekić , который возглавлял клуб в августе 2014 после Вячеслав Руснак уволен .	16	2, 3, 2, 2, 2, 3, 1, 2, 1, 2, 3, 2	2.08333333333
MOP4	zh	U- 173 - Большой Морской Немецкий подводная лодка IX- C , после Второй мировой войны .	13	2, 3, 1, 2, 2, 4, 1, 2, 1, 2, 2, 1, 2, 1	1.85714285714
MOP4	zh	, 1828 ) , в дополнение к истории и географии статье содержится много литературы, истории и лингвистики .	14	4, 2, 3, 3, 1, 3, 2, 1, 2, 2, 1, 3, 4, 2	2.35714285714
MOP4	zh	Инцидент в аэропорту Днепр Днепропетровск , где она присутствовала до судья умер 9 июля 2010 от застойной сердечной недостаточности .	18	2, 4, 2, 3, 2, 2, 2, 2, 1, 2, 3	2.27272727273
MOP4	zh	2003 , злой гений решил переехать в супертяжелом Штеффен .	8	2, 2, 2, 1, 2, 1, 1, 1, 3, 1, 2, 2, 1	1.61538461538
MOP4	zh	Могила, который находится в коридоре в конце 160 метров , и первоначально использовался как четыре гробов .	15	2, 2, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 2	1.53846153846
MOP4	zh	В осаде , их число увеличилось до 200 тысяч монгольского войска .	10	3, 3, 2, 4, 2, 3, 2, 3, 3, 3, 3, 2	2.75
MOP4	zh	Очевидно, что это глина , кто принимал участие в Войне Древних , слушать части требований мага США .	15	2, 1, 1, 3, 2, 1, 1, 1, 4, 1, 3, 1, 2, 1	1.71428571429
MOP4	zh	В 1940 году он поступил в Высшую школу экономики и бизнес-исследований (ныне Афинского университета экономики и торговли ) .	16	4, 3, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3, 4	3.57142857143
MOP4	zh	Во втором и третьем , и алые , шесть серебряных звезд легких полевых .	11	2, 3, 1, 4, 1, 1, 1, 1, 1, 1, 2	1.63636363636
MOP4	zh	,Группа записала альбом обратно , сингл " Wild Night " стал голос недель британский версия популярной версией песни .	14	1, 3, 1, 1, 1, 3, 2, 2, 1, 1, 2, 2, 1	1.61538461538
MOP4	zh	Объявлено об окончании своей спортивной карьеры , в конце сезона 2005-2006 .	10	3, 4, 3, 4, 4, 2, 2, 3, 3, 3, 2, 2, 3, 2	2.85714285714
MOP4	zh	Фридрих Ратцель (1844-1904) в использовании термина в их научной работе , " политической географии " (1897) и "жизненного пространства " (1901 ) .	13	3, 3, 1, 1, 3, 2, 3, 2, 2, 1, 2, 3, 2	2.15384615385
MOP4	zh	По Коммуны Венеции , правил, принятых в 1991 году , Венеция является столицей Италии .	12	2, 2, 2, 1, 3, 2, 2, 1, 2, 2, 3, 2, 2	2.0
MOP4	zh	Mural , " Сен-Симон заказы штока получил Ткань образок Девы Марии и младенца " считается одним из шедевров Тьеполо .	16	2, 3, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1	1.5
MOP4	zh	Черт - в Россиирека, впадающая в регионе Ржев Тверской , в площадных источников Старица .	12	2, 1, 2, 1, 2, 1, 4, 3, 2, 1, 1	1.81818181818
MOP4	zh	С сентября 1934 года он работал в Академии наук СССР , является секретарь Института экономических исследований .	15	3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 2	3.0
MOP4	zh	С июля компания запустила аналогичный сотрудничество с немецкой разведки ОУН и ряда других украинских организаций в изгнании », страданий Украины в Советском Союзе » .	22	2, 3, 1, 1, 1, 2, 1, 2, 2, 3, 3	1.90909090909
MOP4	zh	NGC 1857 ( другое название - Австралазия 428 ) - открытые скопления в созвездии Возничего .	11	3, 4, 3, 2, 4, 3, 4, 3, 4, 3, 2, 3, 4, 3, 4	3.26666666667
MOP4	zh	Олсен (2010 ) были разделены на две подгруппы: Cynognathia и Probainognathia .	9	2, 4, 3, 2, 3, 3, 3, 1, 4, 2, 3	2.72727272727
MOP4	zh	Один из его сыновей , Philotas , направляющих тяжелую кавалерию ( getayrami ), и еще один сын, Никанора , пехотный полк - hypaspists .	17	1, 2, 2, 3, 3, 2, 1, 2, 3, 1, 2, 2	2.0
MOP4	zh	Июль- сентябрь 1921 членов ВК Помгол (All- Русский комитет помощи голодающим ) .	10	2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 1, 3, 2	1.92307692308
MOP4	zh	В это время , был убит Гольцев командиров и башенный стрелок .	10	2, 2, 1, 4, 3, 1, 2, 1, 3, 2, 4, 3, 2, 3	2.35714285714
MOP4	zh	Февраль 1941 , он был включен в Красную Армию .	8	3, 2, 2, 4, 2, 3, 2, 3, 4, 2, 2, 2, 2	2.53846153846
MOP4	zh	Если вы едите слишком много рыбы может начать различные заболевания , в том числе ожирения .	14	2, 3, 4, 3, 3, 3, 2, 2, 1, 3, 3, 3	2.66666666667
MOP4	zh	, Из крупнейших молодежных версия Итальянская версия (на основе ко-брендингового соглашения с разрешения ) , начиная с сентября -релизе материала журнала .	16	1, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 2, 4, 1	1.6
MOP4	zh	В 1996 году он снял " за кулисами" белорусской оппозиции к внешней политической и финансовой власти отношений .	16	2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2	1.61538461538
MOP4	zh	Запись участие Николай Арутюнов , барабанщик Алекс Котов и Михаил Савкин ( все остальные инструменты) .	13	2, 3, 2, 4, 2, 2, 2, 2, 2, 1, 2, 2, 3	2.23076923077
MOP4	zh	Валентин Носов (1924 2009 - 12 9 февраля) - из Тернер karuselschik турбоустановки в Ленинградском металлическом заводе 19число .	15	1, 4, 1, 1, 1, 1, 2, 2, 1, 2, 1	1.54545454545
MOP4	zh	Научные планы экспедиции включают астрофизику , материаловедение, биология, медицина и технологии эксперименты .	11	4, 2, 2, 2, 4, 2, 3, 3, 2, 3, 3, 2, 3	2.69230769231
MOP4	zh	Дворец два павильона , построенные в 1764-1766 десятилетие классическом стиле с элементами барокко Проект М	14	2, 2, 1, 3, 1, 2, 2, 1, 2, 2, 1	1.72727272727
MOP4	zh	Четыре колеса , передняя ось является единственным ведущим внутри ступицы .	9	3, 2, 2, 4, 3, 3, 2, 4, 3, 3, 3	2.90909090909
MOP4	zh	Медь желтый фон дисплея крупных месторождений медной руды (особенно в виде халькопирита , что желтый цвет ) .	14	2, 3, 1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 1	1.61538461538
MOP4	zh	Теперь школа имеет современную учебную базу , хорошие жилищно-бытовых условий , два спортзала комплекс тренажера , телецентра , уникальные коллекции библиотеки .	17	4, 3, 2, 1, 4, 3, 2, 3, 3, 3, 3, 3, 4	2.92307692308
MOP4	zh	После этого , улицы в начале 2000-х годов по инициативе расширения овраг Троллейбус № 40 , и в правой руке построен лыжного холма " Протасов Яр " , оснащенного лифтом .	24	2, 1, 2, 4, 1, 1, 1, 1, 3, 1, 1, 2	1.66666666667
MOP4	zh	В течение следующих нескольких десятилетий , храм претерпел несколько реконструкцию .	9	3, 3, 3, 3, 3, 4, 3, 3, 2, 1, 2, 3, 2, 4, 3	2.8
MOP4	zh	Сокол получить 55-60 % и 40-45 % от пород овец , серых и черных каракульских и структуры покрытия в основном " боб " , " valёk " и " Кольцо " .	21	2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2	1.42857142857
MOP4	zh	В этом случае , до четырех команд может быть обработан в то же время , позволяя процессор выглядит в четыре раза быстрее .	20	2, 3, 1, 3, 3, 3, 2, 1, 1, 2, 2, 3, 2	2.15384615385
MOP4	zh	Водораздел -огороженная территория реки Терек , между Доном и Волге .	8	2, 4, 2, 2, 4, 2, 3, 4, 2, 3, 3, 1, 3, 3	2.71428571429
MOP4	zh	Поэтому прочность почвы против выпучивания избежать прогиба и деформации здания .	10	2, 4, 1, 1, 1, 2, 2, 3, 2, 1, 1, 2, 3, 3	2.0
MOP4	zh	1863 , Вт сделал памятник информацию об изображении и до	9	1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 1	1.45454545455
MOP4	zh	После несколько песен появился в фильме 200 мотелей .	8	1, 3, 1, 1, 2, 2, 3, 3, 2, 2, 3, 3, 3	2.23076923077
MOP4	zh	1991, польский астроном радио исследований Александр Volschan , он обнаружил, что в 1990 году ,обсерватория Аресибо в пульсара PSR 1257 +12 , обнаружили, что изменения периодически пульсировать частоту .	24	2, 2, 2, 1, 1, 1, 1, 1, 2, 4, 2, 2, 1	1.69230769231
MOP4	zh	Его останки были перенесены в Санкт-Петербург , где он был похоронен в Дибич Волков лютеранском кладбище .	15	1, 2, 3, 2, 4, 2, 3, 2, 3, 3, 4, 4, 3	2.76923076923
MOP4	zh	Перед началом сезона 2010 года , Альберт Николас Кортни переехала " Гулбене отель ", который занял первое место в латвийской лиги , пришел в высшую лигу .	22	2, 2, 1, 4, 2, 2, 1, 2, 2, 3, 3, 2	2.16666666667
MOP4	zh	) , Многие люди скептически относятся к его современников, оказался плодотворным .	9	2, 4, 1, 1, 2, 1, 2, 1, 4, 2, 2	2.0
MOP4	zh	Почти полная потеря драгоценного богатства научного пожар Москвы 1812 года музей .	11	2, 2, 1, 4, 2, 1, 2, 1, 4, 2, 2, 2, 1	2.0
MOP4	zh	Лето в боковой области сохраняет две крупный вулканический цирк, который по-видимому представляет собой один большой вулканический кратер остается .	18	2, 3, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 1	1.53846153846
MOP4	zh	9 августа князь Прозоровский умер , командование армии прошел Багратиону .	9	2, 3, 3, 2, 2, 2, 3, 4, 2, 2, 4, 2, 2	2.53846153846
MOP4	zh	Еще одна проблема в том, что лечение руды - отделить полученный из пустой породы и химического концентрата урана .	17	2, 3, 1, 3, 2, 1, 3, 2, 3, 2, 2, 1, 2, 3, 2	2.13333333333
MOP4	zh	В отличие от других ирландских провинций команде " Connacht " спортсменов имеют относительно небольшую базу для команды, чтобы позвонить .	17	2, 3, 1, 3, 1, 1, 2, 1, 1, 2	1.7
MOP4	zh	С начала Второй мировой войны , семьи в Сиднее, и его отец, Эдвин лампы накаливания , изготовленные на заводе , чтобы найти работу поселились .	21	1, 3, 1, 1, 2, 1, 3, 1, 1, 1, 1	1.45454545455
MOP4	zh	Когда Башкирский к воде , принимать в течение месяца , красивая жена девушки , и с тех пор , она стояла с кронштейнами и ведра .	21	1, 3, 3, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 3	1.71428571429
MOP4	zh	По данным Национального реестра России относится к разделу воды в бассейне реки области управления водными ресурсами в Балтийском море - река Шелонь реки суббассейновом - Волхов .	24	2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 2, 2	1.83333333333
MOP4	zh	С 2007 года группа является этикетка « Phlatline » ( большая немецкий лейбл России представительство ) часть .	13	2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 3	1.58333333333
MOP4	zh	Исход битвы , учитывая подавляющее доминирование Италии , в боевой мощи почти обречены заранее .	12	3, 4, 2, 2, 1, 3, 4, 1, 1, 3, 1, 3	2.33333333333
MOP4	zh	В конце декабря 1942 Strepuhov дискомфорта и был отправлен на лечение , командир 1 января 1943 года он был назначен полковник .	20	1, 3, 1, 1, 2, 1, 2, 2, 3, 2, 2, 2	1.83333333333
MOP4	zh	Специальные системы для надежного отвода тепла от реактора , даже с учетом отказа оборудования электростанций может быть полностью утрачена .	18	2, 4, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2	2.38461538462
MOP4	zh	Он сделал некоторый тип класса фильмов , в том числе " пришельцев из Планеты X " ( 1951 ) " , " Доктор Джекилл дочь " (1957 ) и " Атлантис " ( 1961 ) .	20	2, 4, 2, 1, 3, 3, 3, 1, 3, 2	2.4
MOP4	zh	В августе-сентябре 1941 года войска фронтовые остановить врага , пытаясь захватить Северный полярный круг, и заставили его защищать .	17	2, 3, 2, 3, 2, 2, 3, 2, 1, 2, 2, 2, 2	2.15384615385
MOP4	ja	Вспомните, пожалуйста, хранится оформление Детская рамка изображения и жестов , Лувр " Maesta " Чимабуэ определенно .	13	2, 3, 1, 1, 1, 1, 2, 1, 3, 1, 1	1.54545454545
MOP4	ja	Существуетсумма по formula_5 что все перестановки индекса в круглых скобках : операции симметризации .	12	3, 2, 1, 3, 1, 3, 2, 1, 2, 1, 1, 2, 1	1.76923076923
MOP4	ja	Существует легенда , что дает « История Abbott Пьера де Марко ( 17 век) Bearn » .	12	2, 3, 1, 1, 1, 3, 2, 2, 1, 1, 3, 2, 2	1.84615384615
MOP4	ja	Он отправляется на восток , посол , достигло Антиохию в апреле 344 года от постановления Совета .	14	2, 3, 1, 1, 1, 2, 1, 3, 1, 1, 2	1.63636363636
MOP4	ja	Она была номинирована на " Золотую пальмовую ветвь " на Каннском кинофестивале Фильм также .	12	3, 4, 3, 3, 2, 3, 2, 2, 2, 3, 3, 3, 3	2.76923076923
MOP4	ja	Почта находится в Milyushino , предлагает деревню 66 домов Большой Погорелово .	10	2, 3, 1, 4, 3, 1, 2, 2, 4, 1, 2, 1, 1, 2, 1	2.0
MOP4	ja	Почетное звание Советского Союза - честь тренер советских шахмат .	8	2, 1, 1, 4, 3, 1, 3, 1, 3, 2, 2, 1, 3, 1	2.0
MOP4	ja	Через год , я домашняя команда , но писать студийный альбом ,мед из второго , напомнил себе .	13	1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1	1.5
MOP4	ja	Контракты готовятся к дальнейшей интеграции ( Gedaref Красного моря , и Kassara ) утверждает, три восточные административные единицы , а также один из подразделения , нефтяных доходов .	22	1, 3, 1, 1, 2, 1, 1, 1, 2, 4, 1, 1, 2	1.61538461538
MOP4	ja	После показа она сама Смоки Робинсон , клип рассказал эту версию песни .	11	1, 4, 1, 1, 1, 2, 1, 3, 1, 1, 2, 3, 1	1.69230769231
MOP4	ja	В ноябре Генерального секретаря DUV 1941 года с августа 1940 года, он стал секретарем в Триесте , DUV в 1938 .	19	1, 1, 1, 1, 3, 1, 3, 3, 2, 1, 4, 1, 1	1.76923076923
MOP4	ja	Турнир прошел при поддержке на Skate Canada ISU .	8	3, 2, 3, 3, 4, 2, 2, 3, 2, 3, 3, 2	2.66666666667
MOP4	ja	Первый выпуск из числа 64 средней школы , был в 1967 году .	11	3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4	2.61538461538
MOP4	ja	После аварии , Джек Бун , предоставил первую помощь пострадавшим .	8	3, 4, 3, 3, 4, 4, 3, 3, 2, 3, 3, 3, 4	3.23076923077
MOP4	ja	Стал преступник стал первым доступным на арест радио .	8	1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1	1.38461538462
MOP4	ja	С 2011 года -тренер по физической подготовке ФК " Атырау " .	8	4, 3, 4, 3, 1, 4, 3, 4, 4, 4, 4, 3, 1	3.23076923077
MOP4	ja	Апостроф традиционный ' ( например , обратите внимание на " золь " ' ) « Inalif » , оператор , используется для уменьшения : предложил , что алфавит « Inalif » , чтобы обсудить выбор из следующих требований: .	22	3, 1, 1, 1, 4, 2, 2, 2, 1, 1, 2, 1, 3	1.84615384615
MOP4	ja	При установке компенсации каменный , компенсация рок следующий , это свободный деталь находится на территории черный .	14	2, 4, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1	1.58333333333
MOP4	ja	В 1911 году он стал кавалером Большого креста ордена королевы Виктории в Дели Дурбар .	14	4, 3, 4, 2, 4, 4, 3, 4, 3, 4, 4, 3, 3, 4	3.5
MOP4	ja	Петренко на форварда московского " Динамо" Москва Назад , клуб помог принять многонациональный Кубок хоккейной лиги в 1996 году .	17	1, 2, 1, 1, 2, 2, 3, 2, 1, 2, 3	1.81818181818
MOP4	ja	30 декабря ) 1977 года Хабаровск - российских спортсменов , спортсменов мирового класса .	10	2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2	2.18181818182
MOP4	ja	В настоящее время заменен новым вокалистом Лена , - " . Энни Морозова , который работал в студии детей Antareks " прежде,	16	1, 3, 2, 4, 1, 3, 1, 2, 1, 1, 4, 3, 2, 2	2.14285714286
MOP4	ja	Это был основателем Уиклифа переводчиков Библии и SIL .	8	1, 4, 1, 3, 1, 1, 2, 1, 1, 1, 2, 4, 2	1.84615384615
MOP4	ja	С тех пор , фильм, комедия ,викторины и мелодрама , и показывает такую "Вечерний Киев " , " Рюрик " , " Naspravdі Показать " , "Бойцовский клуб" , "ключ" , как " матриархата " всегда .	18	1, 3, 1, 1, 2, 3, 1, 2, 1, 1, 2, 1, 1	1.53846153846
MOP4	ja	Они были заморожены , так что контакт с поверхностью объекта, имеющего достаточно большой размер , Krioapplikatory предназначен , чтобы разрушить большую часть биологической ткани .	21	2, 3, 2, 2, 2, 2, 3, 2, 1, 2, 2	2.09090909091
MOP4	ja	В четыре года начала подготовку Баодин института спорта 10 -летний , и стал ходить в Баодин спортивного детского сада .	17	2, 1, 1, 4, 1, 1, 2, 1, 2, 1, 2, 1, 1	1.53846153846
MOP4	ja	1927-1931 будет - была введена их открытии и обусловлен высоким соль слоя Tavolzhanskiy озера во время закрытия экономики .	17	2, 3, 1, 4, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1	1.6
MOP4	ja	Окончил ходе второго пушечного Петрограде в 1920 году .	8	2, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 2	1.5
MOP4	ja	Убедил Дик Роуэн компании « Decca записи » заключить договор , Соломон переехал в Лондон , чтобы те члены .	15	1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1	1.46153846154
MOP4	ja	Палм (Palm ) Воскресенье, 1955, Пий XII сделал важные изменения в жизни Vigil Пятидесятницы и Пасхи Триденствия .	15	3, 2, 2, 3, 1, 2, 2, 2, 1, 2, 3	2.09090909091
MOP4	ja	Финал сезона 3 , 9210000 зрители смотрели или более для записи видеорегистратора на исключением .	13	1, 1, 1, 4, 1, 1, 1, 1, 3, 1, 2, 2	1.58333333333
MOP4	ja	- Отрасль М1 - планируется для будущего 18 километров между старой части M0 и маршрут 10 , пока не доступна точная дата .	19	2, 3, 3, 2, 2, 2, 1, 2, 1, 1, 3, 2, 2	2.0
MOP4	ja	С одной стороны, в целях экономии поверхность монеты обращается на друга в центре изображения, снятого с обеих рук .	18	2, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1, 1, 3, 1	1.53333333333
MOP4	ja	Я привел клуб в августе 2014 после увольнения Зоран Zekić , Вячеслав La закуски - и.о. главного тренера .	16	1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1	1.36363636364
MOP4	ja	Из подводных типа большой морской Германии после Второй мировой войны IX- С, - U- 173 .	14	2, 2, 3, 1, 2, 3, 2, 1, 1, 2, 2	1.90909090909
MOP4	ja	В 2003 году Стефан гений зла было решено перейти к тяжеловеса .	11	2, 4, 1, 2, 4, 2, 1, 1, 2, 1, 1, 1, 2	1.84615384615
MOP4	ja	Камера захоронения расположен в конце коридора 160 метров , я был использован в качестве 4 гроб первоначально .	16	1, 3, 1, 3, 3, 2, 1, 1, 1, 1, 1, 1, 2	1.61538461538
MOP4	ja	Во время осады , количество монгольской армии была увеличена до 20 000 .	11	3, 3, 3, 4, 2, 3, 2, 1, 4, 3, 3	2.81818181818
MOP4	ja	Очевидно, что это является частью глины слушал просьбе красоте мага , который участвовал в войне древних .	15	1, 4, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2	1.61538461538
MOP4	ja	Львов 6 марта был также Кастелло вниз Киев Стефан Чарнецкий прибытия и 6000 отделения .	14	1, 1, 1, 4, 1, 4, 2, 1, 1, 2, 1	1.72727272727
MOP4	ja	, Борьба запись возвращается альбомов , группа будет песня недели по версии британской версии популярного звук сингла " Wild Night " .	17	1, 2, 1, 1, 1, 4, 1, 2, 1, 1, 4, 1, 2, 1, 3	1.73333333333
MOP4	ja	49,9 квадратных километров - 14 километров, его длина в районе водосбора , река впадает в озеро Виг .	15	3, 2, 3, 4, 2, 3, 3, 3, 2, 3, 2	2.72727272727
MOP4	ja	После раздела второго (1793 г.) Польши как части Российской империи .	9	2, 2, 2, 3, 2, 2, 3, 3, 3, 3, 2, 2	2.41666666667
MOP4	ja	Фридрих Ратцель является (1844-1904) , который будет использоваться " политическую географию » и (1897) " жизненное пространство " в ( 1901 ), чьи работы научных, вступили этот термин .	19	2, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1	1.38461538462
MOP4	ja	В соответствии с законами и правилами коммуны Венеции , принятой в 1991 году , Венеция является столицей Италии .	16	4, 3, 3, 4, 4, 4, 3, 3, 2, 3, 4, 4	3.41666666667
MOP4	ja	Был , что Angry Birds отомстить им , и вернуть яйца обратно .	10	2, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2	1.5
MOP4	ja	Я считается одним из шедевров Тьеполо " Санкт- Симона запасе , получающих образок из ордена кармелитов малыша и Девы Марии " фрески .	19	1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1	1.33333333333
MOP4	ja	Когда я присутствовал на съезде главы в каолин , наличие школы , был описан в 1130 она .	15	2, 2, 1, 1, 4, 3, 2, 2, 1, 1, 1, 1, 1	1.69230769231
MOP4	ja	Черт - река России , впадает в исходном Лумпур Джефф Тверской области , Старица области .	12	1, 4, 1, 2, 1, 2, 1, 2, 1, 1, 3, 2	1.75
MOP4	ja	С сентября 1934 года он был секретарем научного института экономических исследований , который работал в Академии наук СССР .	17	4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4	3.35714285714
MOP4	ja	С июля , страдает . Украинцев в «советской компании , подобной развернуть совместно с изгнания организаций Украины и некоторых других с точки зрения интеллекта и ОУН Германии "	23	2, 3, 1, 3, 1, 3, 1, 1, 1, 1, 3, 1, 2, 1	1.71428571429
MOP4	ja	Члены 1930 Доярки кооператив Всесоюзной сельскохозяйственной выставки Ассоциации .	8	2, 2, 1, 1, 4, 1, 2, 2, 2, 1, 3, 1, 2	1.84615384615
MOP4	ja	Их задачей было не только воздух , чтобы обеспечить контроль над сырьевой питания военной группы .	14	2, 1, 4, 3, 4, 1, 2, 1, 1, 1, 2, 1, 2	1.92307692308
MOP4	ja	Probainognathia и Cynognathia : Олсен (2010 ) , делится на две подгруппы .	8	2, 3, 3, 2, 1, 3, 2, 2, 2, 2, 2, 2, 3	2.23076923077
MOP4	ja	hypaspists - один из сыновей его , Филота , тяжелая кавалерия и ( getayrami ) , он командовал еще один сын, Никанора , пехоту .	17	1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1	1.25
MOP4	ja	После игры , Tormenta , сказал, что это последняя игра в его карьере .	11	4, 2, 3, 2, 3, 3, 4, 3, 3, 3, 3, 3	3.0
MOP4	ja	По исследовательского проекта, который не зависит , водопад " ивы : миф или реальность ?	11	2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1	1.38461538462
MOP4	ja	У себя дома в передней части Симпсонов , двойное убийство совершено поздно вечером 12 июня 1994 года .	16	3, 3, 4, 2, 3, 1, 2, 4, 2, 2, 1, 3, 1, 1	2.28571428571
MOP4	ja	Подробности его жизни были спасены благодаря включены в текст автобиографического эссе основном .	12	2, 4, 2, 4, 2, 2, 1, 3, 2, 2, 2, 2, 2, 3	2.35714285714
MOP4	ja	дом DLL , содержит Trident компоновка двигателя , который отвечает за основан на DOM на экране , чтобы отобразить страницу администрирования веб-страницы .	19	1, 4, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2	1.61538461538
MOP4	ja	Рыба будет в состоянии начать в том числе ожирение, различных заболеваний и избыточного .	13	2, 4, 1, 4, 1, 2, 1, 1, 2, 1, 1, 1	1.75
MOP4	ja	Правый приток реки Псковской области России и Белоруссии , Витебская область, реки - Свольна .	12	3, 4, 3, 1, 2, 2, 2, 2, 1, 2, 3	2.27272727273
MOP4	ja	Вышел в свет материал из итальянской версии молодежной версии максимума (на основе ко-брендингового соглашения с лицензиаром ) , чтобы начать в сентябрьском выпуске журнала .	21	1, 3, 2, 1, 4, 2, 2, 2, 2, 1, 2, 2, 3	2.07692307692
MOP4	ja	( Все другие инструменты ) Михаил САВКИН Алекс и вещи записи Николай Арутюнов , барабанщик участвовал .	13	1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2	1.5
MOP4	ja	19 Тернера karuselschik ГЭС число турбинный завод Ленинградский металлический завод - (9 декабря 2009 года с 1924 ) Валентин нет программного обеспечения .	19	2, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1	1.5
MOP4	ja	Количество уровней YPF называется его высоту , максимальную ширину уровне - YPF широко .	11	1, 2, 1, 1, 1, 1, 1, 2, 4, 3, 2, 1, 2	1.69230769231
MOP4	ja	Веселый молодой человек начнет карьеру в качестве торгового представителя уважаемой компании и специализируется на продаже кофе и невероятно привлекательным Мик Трэвис называемой ( Малкольм Макдауэлл ) .	24	2, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3	2.14285714286
MOP4	ja	Дворец , в каком году он был построен в 1764 году в 1766 году в стиле и классических элементов барокко проекта M 2 павильона	23	3, 1, 1, 4, 1, 3, 2, 1, 1, 2, 1, 2	1.83333333333
MOP4	ja	Изначально оператор этой дороги твердо Gernrode - был Harzgeroder Eisenbahn AG .	10	2, 4, 1, 1, 4, 1, 2, 1, 2, 3, 3, 2, 2	2.15384615385
MOP4	ja	( " Явная тиреоидит " ) была разработана в результате повреждения травматического тиреоидит .	9	3, 2, 1, 2, 2, 3, 1, 1, 1, 3, 1, 2, 3, 4	2.07142857143
MOP4	ja	Медь -желтый фон , указывает на крупное месторождение медной руды (в виде халькопирита цвета желтый , в частности ) .	14	4, 2, 2, 1, 3, 2, 2, 4, 1, 1, 3, 1, 3	2.23076923077
MOP4	ja	Теперь , школа имеет коллекция 2 тренажерный зал, ТВ -центр, библиотеку уникальных учебных центров современных , условий жизни и жилья отличной , в сложной симулятора .	21	2, 3, 1, 1, 1, 2, 1, 4, 1, 3, 2, 2, 2	1.92307692308
MOP4	ja	В настоящее время он является главным тренером работать на " вторых футбольная лига английского клуба " Моркаме .	15	3, 4, 2, 2, 1, 2, 2, 3, 1, 1, 2	2.09090909091
MOP4	ja	В течение последних нескольких десятилетий , храм получил повторную конфигурацию несколько .	10	3, 2, 2, 2, 2, 4, 3, 2, 1, 2, 2, 3, 3, 1, 3	2.33333333333
MOP4	ja	Использовали арабскую вязь еще в Ираке и Иране .	8	4, 4, 4, 3, 3, 3, 4, 4, 4, 4	3.7
MOP4	ja	В этом случае процессор команд до четырех , чтобы иметь возможность смотреть в четыре раза быстрее , и могут быть обработаны одновременно .	20	2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 3, 3	1.84615384615
MOP4	ja	Площадь , заключенная между Волжской Терека и Дона - реки бассейна .	9	2, 2, 1, 1, 2, 2, 1, 2, 4, 1, 2, 2	1.83333333333
MOP4	ja	Таким образом , чтобы избежать деформации или провисания здания и сопротивление изгиба силы почвы .	13	2, 2, 2, 4, 2, 3, 3, 3, 3, 3, 2	2.63636363636
MOP4	ja	В 1863 году , состоящая из W. и сообщение памятника картины	10	2, 4, 1, 1, 1, 1, 1, 3, 1, 2, 4, 1	1.83333333333
